259, 0
260, 0
261, 0
262, 1
263, 0
264, 0
265, 0
266, 0
267, 0
268, 0
269, 0
270, 0
271, 0
272, 0
273, 1
274, 1
275, 1
276, 0
277, 0
278, 0
279, 0
280, 1
281, 0
282, 0
283, 1
284, 1
285, 0
286, 0
287, 0
288, 0
289, 0
290, 0
291, 0
292, 0
293, 0
294, 1
295, 0
296, 0
297, 1
298, 1
299, 1
300, 1
301, 1
302, 0
303, 0
304, 0
305, 0
306, 0
307, 0
308, 0
309, 0
310, 0
311, 0
312, 0
313, 0
314, 0
315, 0
316, 0
317, 0
318, 0
319, 1
320, 1
321, 0
322, 0
323, 0
324, 0
325, 0
326, 0
327, 1
328, 1
329, 0
330, 1
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0
337, 0
338, 0
339, 1
340, 0
341, 0
342, 0
343, 0
344, 0
345, 0
346, 0
347, 1
348, 1
349, 1
350, 0
351, 1
352, 1
353, 1
354, 1
355, 0
356, 1
357, 1
358, 0
359, 1
360, 1
361, 0
362, 0
363, 1
364, 1
365, 1
366, 1
367, 0
368, 0
369, 1
370, 1
371, 0
372, 1
373, 0
374, 0
375, 0
376, 0
377, 0
378, 0
379, 0
380, 0
381, 0
382, 0
383, 0
384, 0
385, 0
386, 0
387, 0
388, 0
389, 0
390, 1
391, 0
392, 0
393, 0
394, 1
395, 0
396, 1
397, 0
398, 0
399, 1
400, 0
401, 0
402, 1
403, 0
404, 0
405, 0
406, 1
407, 1
408, 1
409, 1
410, 1
411, 1
412, 1
413, 1
414, 1
415, 1
416, 1
417, 1
418, 1
419, 0
420, 0
421, 0
422, 0
423, 1
424, 1
425, 1
426, 0
427, 0
428, 1
429, 0
430, 0
431, 1
432, 1
433, 1
434, 0
435, 0
436, 1
437, 0
438, 1
439, 1
440, 1
441, 1
442, 0
443, 0
444, 0
445, 0
446, 0
447, 0
448, 0
449, 0
450, 1
451, 1
452, 0
453, 0
454, 0
455, 0
456, 0
457, 1
458, 1
459, 1
460, 0
461, 0
462, 0
463, 1
464, 1
465, 1
466, 1
467, 0
468, 0
469, 0
470, 1
471, 0
472, 0
473, 0
474, 1
475, 0
476, 1
477, 1
478, 1
479, 1
480, 1
481, 0
482, 0
483, 0
484, 1
485, 1
486, 0
487, 0
488, 0
489, 0
490, 0
491, 1
492, 1
493, 1
494, 1
495, 0
496, 0
497, 1
498, 0
499, 0
500, 0
501, 1
502, 0
503, 0
504, 0
505, 0
506, 0
507, 1
508, 0
509, 0
510, 0
511, 0
512, 0
513, 1
514, 0
515, 0
516, 0
517, 0
518, 0
519, 0
520, 1
521, 0
522, 0
523, 0
524, 0
525, 0
526, 0
527, 0
528, 0
529, 0
530, 0
531, 0
532, 1
533, 0
534, 1
535, 1
536, 1
537, 1
538, 0
539, 0
540, 0
541, 1
542, 0
543, 1
544, 0
545, 0
546, 1
547, 0
548, 0
549, 0
550, 0
551, 0
552, 0
553, 0
554, 0
555, 0
556, 0
557, 0
558, 1
559, 0
560, 0
561, 0
562, 0
563, 1
564, 0
565, 1
566, 1
567, 1
568, 1
569, 1
570, 0
571, 0
572, 0
573, 0
574, 0
575, 1
576, 0
577, 1
578, 0
579, 0
580, 1
581, 1
582, 0
583, 0
584, 0
585, 0
586, 0
587, 0
588, 0
589, 0
590, 1
591, 1
592, 1
593, 0
594, 0
595, 1
596, 1
597, 1
598, 0
599, 0
600, 0
601, 0
602, 0
603, 0
604, 0
605, 0
606, 0
607, 1
608, 1
609, 0
610, 0
611, 1
612, 0
613, 1
614, 1
615, 0
616, 0
617, 1
618, 0
619, 0
620, 0
621, 0
622, 1
623, 0
624, 0
625, 0
626, 0
627, 0
628, 0
629, 0
630, 1
631, 1
632, 0
633, 1
634, 1
635, 1
636, 0
637, 0
638, 0
639, 0
640, 0
641, 0
642, 0
643, 1
644, 1
645, 0
646, 0
647, 0
648, 1
649, 0
650, 1
651, 1
652, 1
653, 1
654, 0
655, 1
656, 0
657, 0
658, 0
659, 0
660, 0
661, 0
662, 0
663, 0
664, 0
665, 1
666, 0
667, 0
668, 1
669, 1
670, 1
671, 1
672, 0
673, 1
674, 1
675, 1
676, 0
677, 0
678, 0
679, 0
680, 0
681, 0
682, 0
683, 0
684, 0
685, 0
686, 0
687, 1
688, 0
689, 0
690, 0
691, 0
692, 0
693, 0
694, 1
695, 0
696, 0
697, 0
698, 0
699, 0
700, 0
701, 0
702, 0
703, 0
704, 0
705, 0
706, 1
707, 1
708, 0
709, 1
710, 0
711, 0
712, 0
713, 0
714, 1
715, 0
716, 1
717, 1
718, 0
719, 1
720, 1
721, 1
722, 0
723, 0
724, 1
725, 0
726, 0
727, 1
728, 1
729, 0
730, 1
731, 1
732, 1
733, 1
734, 1
735, 1
736, 1
737, 1
738, 0
739, 1
740, 1
741, 1
742, 1
743, 1
744, 1
745, 0
746, 0
747, 0
748, 1
749, 0
750, 1
751, 0
752, 0
753, 0
754, 1
755, 0
756, 0
757, 0
758, 0
759, 0
760, 0
761, 0
762, 0
763, 0
764, 1
765, 0
766, 0
767, 0
768, 1
769, 1
770, 0
771, 0
772, 1
773, 1
774, 1
775, 1
776, 0
777, 1
778, 1
779, 0
780, 0
781, 0
782, 0
783, 0
784, 0
785, 0
786, 0
787, 1
788, 0
789, 1
790, 1
791, 0
792, 1
793, 1
794, 0
795, 1
796, 1
797, 0
798, 0
799, 0
800, 0
801, 0
802, 0
803, 1
804, 0
805, 0
806, 0
807, 0
808, 0
809, 1
810, 0
811, 1
812, 0
813, 0
814, 0
815, 0
816, 0
817, 0
818, 0
819, 0
820, 0
821, 0
822, 1
823, 0
824, 0
825, 0
826, 1
827, 0
828, 0
829, 0
830, 1
831, 0
832, 1
833, 1
834, 1
835, 0
836, 0
837, 1
838, 1
839, 1
840, 1
841, 1
842, 0
843, 1
844, 0
845, 0
846, 1
847, 0
848, 0
849, 1
850, 1
851, 1
852, 0
853, 0
854, 0
855, 0
856, 0
857, 0
858, 0
859, 0
860, 0
861, 0
862, 0
863, 0
864, 0
865, 0
866, 0
867, 0
868, 0
869, 0
870, 0
871, 0
872, 0
873, 0
874, 0
875, 0
876, 0
877, 0
878, 1
879, 0
880, 0
881, 0
882, 1
883, 1
884, 1
885, 0
886, 0
887, 0
888, 1
889, 0
890, 1
891, 0
892, 0
893, 0
894, 0
895, 0
896, 1
897, 0
898, 0
899, 0
900, 0
901, 0
902, 0
903, 0
904, 0
905, 0
906, 1
907, 1
908, 1
909, 0
910, 0
911, 1
912, 0
913, 0
914, 1
915, 1
916, 0
917, 0
918, 0
919, 0
920, 0
921, 1
922, 0
923, 0
924, 0
925, 1
926, 1
927, 1
928, 1
929, 0
930, 0
931, 1
932, 1
933, 1
934, 0
935, 0
936, 1
937, 0
938, 0
939, 0
940, 1
941, 1
942, 1
943, 0
944, 1
945, 0
946, 0
947, 0
948, 1
949, 1
950, 1
951, 0
952, 0
953, 0
954, 1
955, 0
956, 1
957, 0
958, 0
959, 1
960, 0
961, 0
962, 0
963, 0
964, 0
965, 0
966, 0
967, 0
968, 0
969, 0
970, 1
971, 0
972, 0
973, 0
974, 0
975, 0
976, 0
977, 0
978, 0
979, 1
980, 1
981, 0
982, 0
983, 0
984, 0
985, 0
986, 1
987, 1
988, 0
989, 0
990, 1
991, 0
992, 0
993, 0
994, 0
995, 1
996, 1
997, 1
998, 0
999, 0
1000, 0
1001, 0
1002, 0
1003, 0
1004, 1
1005, 1
1006, 0
1007, 0
1008, 1
1009, 1
1010, 0
1011, 0
1012, 0
1013, 0
1014, 0
1015, 0
1016, 0
1017, 0
1018, 0
1019, 1
1020, 1
1021, 0
1022, 0
1023, 0
1024, 1
1025, 0
1026, 1
1027, 0
1028, 1
1029, 0
1030, 0
1031, 0
1032, 1
1033, 0
1034, 1
1035, 0
1036, 0
1037, 1
1038, 0
1039, 0
1040, 0
1041, 0
1042, 0
1043, 0
1044, 1
1045, 1
1046, 1
1047, 1
1048, 0
1049, 1
1050, 0
1051, 1
1052, 0
1053, 1
1054, 1
1055, 1
1056, 1
1057, 1
1058, 1
1059, 1
1060, 1
1061, 1
1062, 1
1063, 1
1064, 1
1065, 1
1066, 1
1067, 0
1068, 0
1069, 0
1070, 1
1071, 0
1072, 0
1073, 1
1074, 0
1075, 0
1076, 1
1077, 1
1078, 1
1079, 1
1080, 0
1081, 0
1082, 0
1083, 0
1084, 1
1085, 0
1086, 1
1087, 0
1088, 0
1089, 0
1090, 1
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 1
1099, 1
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 1
1111, 1
1112, 0
1113, 0
1114, 1
1115, 1
1116, 1
1117, 1
1118, 1
1119, 1
1120, 1
1121, 1
1122, 1
1123, 1
1124, 1
1125, 1
1126, 1
1127, 1
1128, 1
1129, 1
1130, 1
1131, 0
1132, 0
1133, 0
1134, 1
1135, 0
1136, 0
1137, 0
1138, 0
1139, 0
1140, 0
1141, 0
1142, 1
1143, 0
1144, 1
1145, 0
1146, 0
1147, 1
1148, 1
1149, 1
1150, 1
1151, 1
1152, 1
1153, 0
1154, 1
1155, 1
1156, 0
1157, 0
1158, 0
1159, 0
1160, 0
1161, 0
1162, 1
1163, 0
1164, 0
1165, 0
1166, 1
1167, 0
1168, 1
1169, 1
1170, 1
1171, 0
1172, 0
1173, 0
1174, 1
1175, 0
1176, 0
1177, 1
1178, 0
1179, 0
1180, 0
1181, 0
1182, 1
1183, 0
1184, 0
1185, 1
1186, 0
1187, 1
1188, 0
1189, 0
1190, 0
1191, 1
1192, 0
1193, 0
1194, 0
1195, 0
1196, 0
1197, 0
1198, 0
1199, 1
1200, 0
1201, 1
1202, 1
1203, 0
1204, 1
1205, 1
1206, 1
1207, 1
1208, 0
1209, 0
1210, 1
1211, 1
1212, 1
1213, 1
1214, 0
1215, 1
1216, 0
1217, 0
1218, 1
1219, 1
1220, 1
1221, 1
1222, 1
1223, 0
1224, 0
1225, 0
1226, 0
1227, 1
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 0
1234, 1
1235, 1
1236, 1
1237, 0
1238, 1
1239, 0
1240, 0
1241, 0
1242, 1
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 1
1250, 0
1251, 0
1252, 0
1253, 0
1254, 0
1255, 1
1256, 0
1257, 0
1258, 0
1259, 0
1260, 0
1261, 0
1262, 1
1263, 0
1264, 1
1265, 0
1266, 0
1267, 0
1268, 1
1269, 1
1270, 1
1271, 1
1272, 0
1273, 1
1274, 0
1275, 0
1276, 0
1277, 0
1278, 0
1279, 0
1280, 0
1281, 0
1282, 0
1283, 0
1284, 0
1285, 0
1286, 0
1287, 0
1288, 0
1289, 0
1290, 0
1291, 1
1292, 0
1293, 1
1294, 0
1295, 0
1296, 0
1297, 0
1298, 0
1299, 1
1300, 0
1301, 0
1302, 0
1303, 1
1304, 0
1305, 0
1306, 0
1307, 0
1308, 0
1309, 0
1310, 0
1311, 0
1312, 0
1313, 0
1314, 0
1315, 0
1316, 0
1317, 0
1318, 1
1319, 0
1320, 0
1321, 0
1322, 0
1323, 0
1324, 1
1325, 0
1326, 0
1327, 0
1328, 0
1329, 0
1330, 1
1331, 0
1332, 1
1333, 1
1334, 1
1335, 0
1336, 1
1337, 1
1338, 1
1339, 1
1340, 1
1341, 1
1342, 0
1343, 1
1344, 0
1345, 0
1346, 1
1347, 1
1348, 1
1349, 1
1350, 1
1351, 1
1352, 1
1353, 1
1354, 0
1355, 1
1356, 0
1357, 1
1358, 0
1359, 1
1360, 0
1361, 0
1362, 0
1363, 0
1364, 0
1365, 0
1366, 0
1367, 0
1368, 1
1369, 0
1370, 0
1371, 0
1372, 0
1373, 1
1374, 0
1375, 0
1376, 0
1377, 0
1378, 1
1379, 0
1380, 1
1381, 0
1382, 0
1383, 0
1384, 1
1385, 0
1386, 1
1387, 0
1388, 0
1389, 0
1390, 1
1391, 0
1392, 1
1393, 0
1394, 1
1395, 0
1396, 0
1397, 0
1398, 1
1399, 1
1400, 0
1401, 1
1402, 0
1403, 0
1404, 0
1405, 0
1406, 1
1407, 0
1408, 1
1409, 1
1410, 0
1411, 0
1412, 0
1413, 0
1414, 0
1415, 0
1416, 0
1417, 1
1418, 1
1419, 1
1420, 1
1421, 1
1422, 0
1423, 0
1424, 0
1425, 0
1426, 0
1427, 0
1428, 1
1429, 1
1430, 0
1431, 1
1432, 0
1433, 1
1434, 0
1435, 0
1436, 0
1437, 1
1438, 0
1439, 0
1440, 0
1441, 0
1442, 0
1443, 1
1444, 1
1445, 1
1446, 1
1447, 1
1448, 1
1449, 0
1450, 1
1451, 0
1452, 0
1453, 0
1454, 1
1455, 0
1456, 0
1457, 0
1458, 1
1459, 0
1460, 0
1461, 1
1462, 0
1463, 1
1464, 0
1465, 0
1466, 0
1467, 0
1468, 0
1469, 1
1470, 0
1471, 0
1472, 0
1473, 0
1474, 1
1475, 0
1476, 1
1477, 1
1478, 0
1479, 0
1480, 1
1481, 0
1482, 0
1483, 1
1484, 1
1485, 1
1486, 1
1487, 0
1488, 1
1489, 0
1490, 1
1491, 0
1492, 0
1493, 1
1494, 0
1495, 1
1496, 0
1497, 0
1498, 0
1499, 1
1500, 1
1501, 1
1502, 1
1503, 1
1504, 1
1505, 1
1506, 0
1507, 0
1508, 1
1509, 1
1510, 1
1511, 1
1512, 0
1513, 0
1514, 0
1515, 0
1516, 1
1517, 1
1518, 1
1519, 0
1520, 0
1521, 0
1522, 1
1523, 0
1524, 0
1525, 0
1526, 0
1527, 0
1528, 0
1529, 0
1530, 0
1531, 1
1532, 0
1533, 0
1534, 0
1535, 0
1536, 0
1537, 1
1538, 0
1539, 0
1540, 0
1541, 0
1542, 0
1543, 1
1544, 0
1545, 1
1546, 0
1547, 0
1548, 0
1549, 0
1550, 1
1551, 0
1552, 0
1553, 1
1554, 1
1555, 1
1556, 0
1557, 0
1558, 0
1559, 0
1560, 0
1561, 0
1562, 1
1563, 1
1564, 1
1565, 1
1566, 1
1567, 1
1568, 0
1569, 0
1570, 1
1571, 1
1572, 1
1573, 1
1574, 1
1575, 1
1576, 1
1577, 1
1578, 1
1579, 1
1580, 1
1581, 0
1582, 0
1583, 0
1584, 0
1585, 0
1586, 0
1587, 1
1588, 1
